Mes,Código Material,Venta Neta Kilos
2020-12,3018812,-360.0
2020-12,3019451,7701.0
2020-12,3019452,32826.0
2020-12,3024585,9000.0
2020-12,1003831,0.0
2020-12,1003863,100.0
2020-12,1003866,120.0
2020-12,1003872,450.0
2020-12,1003875,512.5
2020-12,1003883,60.0
2020-12,1003915,60.0
2020-12,1003916,28.8
2020-12,1003930,0.0
2020-12,1003934,0.0
2020-12,1004132,0.0
2020-12,1004134,20.0
2020-12,1004138,0.0
2020-12,1004139,0.0
2020-12,1004146,150.0
2020-12,1004147,0.0
2020-12,1004157,165.0
2020-12,1004158,0.0
2020-12,1007307,23.0
2020-12,1007310,0.0
2020-12,1008505,1300.0
2020-12,1010975,20.0
2020-12,1010976,20.0
2020-12,1012304,50.0
2020-12,1018660,-1.8
2020-12,1018661,0.0
2020-12,1018662,200.0
2020-12,1019983,0.0
2020-12,1025298,0.0
2020-12,1030868,24.0
2020-12,1030869,2808.0
2020-12,1030870,408.0
2020-12,1031806,84.0
2020-12,1032664,31.2
2020-12,1032665,0.0
2020-12,1032673,18.0
2020-12,1041781,25.0
2020-12,1041787,5.0
2020-12,1041788,-13.0
2020-12,1041795,0.0
2020-12,1041807,0.0
2020-12,1049461,0.0
2020-12,1049564,0.0
2020-12,1049565,0.0
2020-12,1049832,0.0
2020-12,1049834,20.0
2020-12,3001601,5625.0
2020-12,3001603,5850.0
2020-12,3014380,3040.0
2020-12,3017624,780.0
2020-12,3019451,8965.0
2020-12,3019452,48178.0
2020-12,3024585,8000.0
2021-01,1003916,-8.0
2021-01,1004146,-15.0
2021-01,1041788,-10.0
2021-01,1003831,0.0
2021-01,1003856,500.0
2021-01,1003861,0.0
2021-01,1003863,780.0
2021-01,1003865,730.0
2021-01,1003866,30.0
2021-01,1003872,312.5
2021-01,1003875,1362.5
2021-01,1003883,20.0
2021-01,1003916,13.6
2021-01,1003930,0.0
2021-01,1003934,0.0
2021-01,1004126,60.0
2021-01,1004132,283.0
2021-01,1004134,80.0
2021-01,1004135,0.0
2021-01,1004138,0.0
2021-01,1004139,0.0
2021-01,1004146,136.0
2021-01,1004147,300.0
2021-01,1004151,0.0
2021-01,1004157,760.0
2021-01,1004158,0.0
2021-01,1004159,100.0
2021-01,1007307,0.0
2021-01,1007310,10.0
2021-01,1008505,1500.0
2021-01,1010975,200.0
2021-01,1010976,520.0
2021-01,1012304,1030.0
2021-01,1012308,40.0
2021-01,1015577,0.0
2021-01,1016231,3500.0
2021-01,1016242,60.0
2021-01,1017862,720.0
2021-01,1018434,2280.0
2021-01,1018660,-3.15
2021-01,1018661,0.0
2021-01,1018662,350.0
2021-01,1019983,0.0
2021-01,1030868,17208.0
2021-01,1030869,3936.0
2021-01,1030870,4416.0
2021-01,1030871,72.0
2021-01,1031806,72.0
2021-01,1032664,20.8
2021-01,1032673,30.0
2021-01,1041317,600.0
2021-01,1041591,100.0
2021-01,1041779,5.0
2021-01,1041780,20.0
2021-01,1041781,15.0
2021-01,1041788,15.0
2021-01,1041789,0.0
2021-01,1041791,0.0
2021-01,1041799,0.0
2021-01,1041807,80.0
2021-01,1044660,2472.0
2021-01,1048887,0.0
2021-01,1049461,0.0
2021-01,1049564,0.0
2021-01,1049565,0.0
2021-01,1049832,80.0
2021-01,1049834,250.0
2021-01,1049835,240.0
2021-01,3001601,7875.0
2021-01,3001603,6150.0
2021-01,3002511,20.0
2021-01,3014381,200.0
2021-01,3017624,4800.0
2021-01,3019451,15423.0
2021-01,3019452,26708.0
2021-01,3024585,2000.0
2021-01,1003831,110.0
2021-01,1003863,300.0
2021-01,1003865,220.0
2021-01,1003866,80.0
2021-01,1003872,825.0
2021-01,1003874,112.5
2021-01,1003875,300.0
2021-01,1003883,100.0
2021-01,1003915,48.0
2021-01,1003916,76.0
2021-01,1003930,0.0
2021-01,1003934,0.0
2021-01,1004132,0.0
2021-01,1004134,0.0
2021-01,1004135,0.0
2021-01,1004139,0.0
2021-01,1004146,150.0
2021-01,1004147,260.0
2021-01,1004151,0.0
2021-01,1004157,230.0
2021-01,1004158,0.0
2021-01,1004159,32.0
2021-01,1007307,63.0
2021-01,1007309,1480.0
2021-01,1007310,140.0
2021-01,1008218,0.0
2021-01,1008505,1740.0
2021-01,1010975,240.0
2021-01,1010976,400.0
2021-01,1012304,1030.0
2021-01,1012308,20.0
2021-01,1018434,2200.0
2021-01,1018660,22.5
2021-01,1018661,30.0
2021-01,1018662,0.0
2021-01,1019983,0.0
2021-01,1026978,0.0
2021-01,1030868,14016.0
2021-01,1030869,3672.0
2021-01,1030870,576.0
2021-01,1030871,480.0
2021-01,1031806,180.0
2021-01,1032664,20.8
2021-01,1032719,0.0
2021-01,1041779,70.0
2021-01,1041780,20.0
2021-01,1041781,0.0
2021-01,1041788,0.0
2021-01,1041791,0.0
2021-01,1041795,0.0
2021-01,1041796,0.0
2021-01,1041799,0.0
2021-01,1041807,0.0
2021-01,1044660,3000.0
2021-01,1049461,0.0
2021-01,1049564,0.0
2021-01,1049834,60.0
2021-01,1049835,0.0
2021-01,3001601,11250.0
2021-01,3001603,300.0
2021-01,3002511,50.0
2021-01,3014380,5200.0
2021-01,3014381,200.0
2021-01,3017353,1700.0
2021-01,3017624,2400.0
2021-01,3019451,7851.0
2021-01,3019452,45668.45
2021-01,3024247,340.0
2021-01,3024585,4000.0
2021-01,1003861,20.0
2021-01,1003863,200.0
2021-01,1003866,120.0
2021-01,1003874,0.0
2021-01,1003875,437.5
2021-01,1003883,70.0
2021-01,1003915,24.0
2021-01,1003916,101.6
2021-01,1003930,0.0
2021-01,1003934,0.0
2021-01,1004126,50.0
2021-01,1004132,0.0
2021-01,1004135,0.0
2021-01,1004146,150.0
2021-01,1004147,0.0
2021-01,1004157,390.0
2021-01,1004158,0.0
2021-01,1004159,2025.0
2021-01,1006777,0.0
2021-01,1007270,0.0
2021-01,1007307,24.0
2021-01,1007309,1480.0
2021-01,1007310,60.0
2021-01,1008505,1200.0
2021-01,1010975,0.0
2021-01,1010976,360.0
2021-01,1012304,1070.0
2021-01,1012308,60.0
2021-01,1012721,0.0
2021-01,1015577,0.0
2021-01,1015578,0.0
2021-01,1017862,360.0
2021-01,1018434,3400.0
2021-01,1018660,22.5
2021-01,1018661,15.0
2021-01,1019983,0.0
2021-01,1030868,22416.0
2021-01,1030869,2808.0
2021-01,1030870,1152.0
2021-01,1030871,576.0
2021-01,1031806,48.0
2021-01,1032664,20.8
2021-01,1032673,45.0
2021-01,1032719,0.0
2021-01,1041317,0.0
2021-01,1041779,35.0
2021-01,1041781,0.0
2021-01,1041782,115.0
2021-01,1041787,0.0
2021-01,1041788,0.0
2021-01,1041789,0.0
2021-01,1041795,0.0
2021-01,1041799,0.0
2021-01,1041807,0.0
2021-01,1048886,20.0
2021-01,1049461,1.0
2021-01,1049564,1.0
2021-01,1049565,1.0
2021-01,1049621,0.0
2021-01,1049622,0.0
2021-01,1049832,80.0
2021-01,1049834,65.0
2021-01,1049835,60.0
2021-01,3001601,11250.0
2021-01,3001603,3850.0
2021-01,3010861,6.0
2021-01,3014380,2400.0
2021-01,3014381,120.0
2021-01,3017624,1800.0
2021-01,3018803,600.0
2021-01,3019451,7821.0
2021-01,3019452,45771.0
2021-01,3024585,2000.0
2021-01,1003831,95.0
2021-01,1003863,800.0
2021-01,1003866,20.0
2021-01,1003870,100.0
2021-01,1003872,100.0
2021-01,1003874,0.0
2021-01,1003875,837.5
2021-01,1003883,20.0
2021-01,1003915,24.8
2021-01,1003916,48.0
2021-01,1003930,0.0
2021-01,1003934,0.0
2021-01,1004126,1.0
2021-01,1004130,100.0
2021-01,1004132,0.0
2021-01,1004134,50.0
2021-01,1004146,994.0
2021-01,1004147,1114.0
2021-01,1004150,-9.0
2021-01,1004157,165.0
2021-01,1004158,0.0
2021-01,1004159,554.0
2021-01,1007270,0.0
2021-01,1007307,20.0
2021-01,1007309,0.0
2021-01,1007310,200.0
2021-01,1008505,1000.0
2021-01,1010975,660.0
2021-01,1010976,660.0
2021-01,1012304,80.0
2021-01,1012308,0.0
2021-01,1016231,700.0
2021-01,1016242,444.0
2021-01,1017862,360.0
2021-01,1018434,2400.0
2021-01,1018660,0.0
2021-01,1018661,0.0
2021-01,1018662,0.0
2021-01,1025298,0.0
2021-01,1030868,1080.0
2021-01,1030869,6192.0
2021-01,1030870,144.0
2021-01,1030871,48.0
2021-01,1031806,216.0
2021-01,1032664,10.4
2021-01,1032673,30.0
2021-01,1041779,110.0
2021-01,1041788,0.0
2021-01,1041789,0.0
2021-01,1041791,0.0
2021-01,1041795,0.0
2021-01,1041799,0.0
2021-01,1041807,0.0
2021-01,1042914,0.0
2021-01,1044660,4872.0
2021-01,1048886,0.0
2021-01,1048887,0.0
2021-01,1049461,0.0
2021-01,1049564,0.0
2021-01,1049565,0.0
2021-01,1049832,20.0
2021-01,1049834,40.0
2021-01,1049835,40.0
2021-01,3001603,500.0
2021-01,3014380,1200.0
2021-01,3014381,200.0
2021-01,3017186,1000.0
2021-01,3017624,2200.0
2021-01,3019452,27156.0
2021-01,3024585,5000.0
2021-02,1003831,390.0
2021-02,1003856,560.0
2021-02,1003861,70.0
2021-02,1003863,300.0
2021-02,1003865,0.0
2021-02,1003866,90.0
2021-02,1003872,62.5
2021-02,1003874,63.0
2021-02,1003875,512.5
2021-02,1003883,80.0
2021-02,1003915,60.0
2021-02,1003916,24.0
2021-02,1003934,0.0
2021-02,1004126,71.0
2021-02,1004132,0.0
2021-02,1004134,0.0
2021-02,1004135,0.0
2021-02,1004146,138.0
2021-02,1004147,588.0
2021-02,1004157,635.0
2021-02,1004158,0.0
2021-02,1004159,102.0
2021-02,1007307,44.0
2021-02,1007308,0.0
2021-02,1007310,0.0
2021-02,1008218,24.0
2021-02,1008505,2800.0
2021-02,1010975,120.0
2021-02,1010976,260.0
2021-02,1012304,1050.0
2021-02,1012308,60.0
2021-02,1012721,0.0
2021-02,1016231,2200.0
2021-02,1017862,720.0
2021-02,1018434,940.0
2021-02,1018660,4.5
2021-02,1018661,0.0
2021-02,1018662,0.0
2021-02,1019983,0.0
2021-02,1025298,0.0
2021-02,1030868,12984.0
2021-02,1030869,4848.0
2021-02,1030870,4176.0
2021-02,1030871,696.0
2021-02,1031806,291.0
2021-02,1032664,13.0
2021-02,1032665,2.6
2021-02,1032673,24.0
2021-02,1032719,0.0
2021-02,1041591,40.0
2021-02,1041779,120.0
2021-02,1041780,40.0
2021-02,1041781,0.0
2021-02,1041782,100.0
2021-02,1041787,0.0
2021-02,1041788,0.0
2021-02,1041789,0.0
2021-02,1041791,0.0
2021-02,1041799,0.0
2021-02,1041807,0.0
2021-02,1042914,0.0
2021-02,1044660,1992.0
2021-02,1048886,10.0
2021-02,1049564,0.0
2021-02,1049832,100.0
2021-02,1049834,130.0
2021-02,1049835,90.0
2021-02,3001603,8000.0
2021-02,3011491,3140.0
2021-02,3014380,2000.0
2021-02,3014381,400.0
2021-02,3017624,5200.0
2021-02,3019451,7552.0
2021-02,3019452,42514.0
2021-02,3021522,3040.0
2021-02,3024585,5000.0
2021-02,1003831,10.0
2021-02,1003861,0.0
2021-02,1003863,660.0
2021-02,1003865,0.0
2021-02,1003866,60.0
2021-02,1003872,887.5
2021-02,1003874,0.0
2021-02,1003875,475.0
2021-02,1003883,20.0
2021-02,1003915,200.0
2021-02,1003916,36.0
2021-02,1003934,0.0
2021-02,1004086,5.0
2021-02,1004126,62.0
2021-02,1004132,186.0
2021-02,1004134,60.0
2021-02,1004135,0.0
2021-02,1004146,180.0
2021-02,1004147,790.0
2021-02,1004157,225.0
2021-02,1004158,0.0
2021-02,1004159,10.0
2021-02,1007270,0.0
2021-02,1007307,38.0
2021-02,1007308,0.0
2021-02,1007310,0.0
2021-02,1008505,2400.0
2021-02,1010975,300.0
2021-02,1010976,220.0
2021-02,1012304,1030.0
2021-02,1012308,60.0
2021-02,1015578,0.0
2021-02,1016242,1200.0
2021-02,1017862,480.0
2021-02,1018434,820.0
2021-02,1018660,9.45
2021-02,1018661,0.5
2021-02,1018662,0.0
2021-02,1030868,11208.0
2021-02,1030869,4296.0
2021-02,1030870,888.0
2021-02,1030871,168.0
2021-02,1031806,120.0
2021-02,1032664,10.4
2021-02,1032673,18.0
2021-02,1032719,0.0
2021-02,1041317,1000.0
2021-02,1041591,40.0
2021-02,1041779,40.0
2021-02,1041780,0.0
2021-02,1041782,20.0
2021-02,1041787,0.0
2021-02,1041788,3.0
2021-02,1041789,0.0
2021-02,1041791,0.0
2021-02,1041799,0.0
2021-02,1041807,0.0
2021-02,1042914,0.0
2021-02,1044660,2880.0
2021-02,1048886,20.0
2021-02,1049461,0.0
2021-02,1049564,0.0
2021-02,1049565,0.0
2021-02,1049622,0.0
2021-02,1049832,40.0
2021-02,1049834,265.0
2021-02,1049835,30.0
2021-02,3001601,14625.0
2021-02,3001603,8000.0
2021-02,3002511,20.0
2021-02,3010861,6.0
2021-02,3014380,2400.0
2021-02,3014381,1260.0
2021-02,3017353,300.0
2021-02,3017624,2200.0
2021-02,3019451,8099.0
2021-02,3019452,35871.0
2021-02,3024585,4600.0
2021-02,1003831,100.0
2021-02,1003856,0.0
2021-02,1003861,40.0
2021-02,1003863,440.0
2021-02,1003865,0.0
2021-02,1003866,40.0
2021-02,1003870,150.0
2021-02,1003872,150.0
2021-02,1003874,0.0
2021-02,1003875,1537.5
2021-02,1003883,80.0
2021-02,1003915,36.0
2021-02,1003916,36.0
2021-02,1003934,0.0
2021-02,1004086,3.0
2021-02,1004126,1.0
2021-02,1004132,114.0
2021-02,1004134,0.0
2021-02,1004135,0.0
2021-02,1004146,-66.0
2021-02,1004147,430.0
2021-02,1004157,165.0
2021-02,1004158,0.0
2021-02,1004159,2008.0
2021-02,1007307,52.0
2021-02,1007308,0.0
2021-02,1007309,1000.0
2021-02,1007310,138.0
2021-02,1008218,24.0
2021-02,1008505,2100.0
2021-02,1010975,180.0
2021-02,1010976,260.0
2021-02,1012304,120.0
2021-02,1012721,1.0
2021-02,1016231,2000.0
2021-02,1018434,860.0
2021-02,1018660,0.0
2021-02,1018661,0.0
2021-02,1018662,0.0
2021-02,1019983,0.0
2021-02,1030868,25368.0
2021-02,1030869,3744.0
2021-02,1030870,2640.0
2021-02,1030871,24.0
2021-02,1031806,324.0
2021-02,1032664,20.8
2021-02,1032665,0.0
2021-02,1041780,20.0
2021-02,1041782,20.0
2021-02,1041787,0.0
2021-02,1041788,0.0
2021-02,1041789,0.0
2021-02,1041791,0.0
2021-02,1041796,0.0
2021-02,1041799,0.0
2021-02,1041807,0.0
2021-02,1049461,0.0
2021-02,1049564,0.0
2021-02,1049565,0.0
2021-02,1049621,40.0
2021-02,1049834,0.0
2021-02,1049835,20.0
2021-02,3001601,14625.0
2021-02,3001603,8500.0
2021-02,3011491,8680.0
2021-02,3014380,4600.0
2021-02,3014381,340.0
2021-02,3017353,900.0
2021-02,3017624,2600.0
2021-02,3019452,55249.0
2021-02,3021522,-20.0
2021-02,3024585,2800.0
2021-02,1003831,40.0
2021-02,1003863,220.0
2021-02,1003865,465.0
2021-02,1003866,60.0
2021-02,1003870,0.0
2021-02,1003872,450.0
2021-02,1003874,0.0
2021-02,1003875,1262.5
2021-02,1003883,20.0
2021-02,1003915,0.8
2021-02,1003916,24.0
2021-02,1003934,280.0
2021-02,1004086,3.0
2021-02,1004126,31.0
2021-02,1004132,0.0
2021-02,1004134,50.0
2021-02,1004135,0.0
2021-02,1004146,84.0
2021-02,1004147,644.0
2021-02,1004151,0.0
2021-02,1004157,880.0
2021-02,1004158,20.0
2021-02,1004159,44.0
2021-02,1007307,86.0
2021-02,1007308,0.0
2021-02,1007309,1000.0
2021-02,1007310,100.0
2021-02,1008505,820.0
2021-02,1010975,120.0
2021-02,1010976,600.0
2021-02,1012304,20.0
2021-02,1012308,40.0
2021-02,1012721,0.0
2021-02,1016231,2110.0
2021-02,1017862,360.0
2021-02,1018434,860.0
2021-02,1018660,40.5
2021-02,1018661,0.0
2021-02,1018662,0.0
2021-02,1019983,0.0
2021-02,1025298,0.0
2021-02,1025986,0.0
2021-02,1030868,11232.0
2021-02,1030869,3096.0
2021-02,1030870,1104.0
2021-02,1030871,360.0
2021-02,1031806,120.0
2021-02,1032664,10.4
2021-02,1032665,0.0
2021-02,1032673,30.0
2021-02,1041779,80.0
2021-02,1041780,0.0
2021-02,1041787,0.0
2021-02,1041788,0.0
2021-02,1041789,10.0
2021-02,1041791,0.0
2021-02,1041799,0.0
2021-02,1041807,0.0
2021-02,1044660,2808.0
2021-02,1048887,5.0
2021-02,1049461,9.0
2021-02,1049564,9.0
2021-02,1049565,8.0
2021-02,1049832,0.0
2021-02,1049834,0.0
2021-02,1049835,180.0
2021-02,3001601,8977.5
2021-02,3001603,3550.0
2021-02,3014380,3200.0
2021-02,3014381,3160.0
2021-02,3017186,1000.0
2021-02,3017624,2000.0
2021-02,3019451,7781.0
2021-02,3019452,43049.0
2021-02,3021522,3180.0
2021-02,3024585,2400.0
2021-03,1003831,55.0
2021-03,1003856,0.0
2021-03,1003861,60.0
2021-03,1003863,620.0
2021-03,1003865,1010.0
2021-03,1003866,80.0
2021-03,1003872,250.0
2021-03,1003874,54.0
2021-03,1003875,425.0
2021-03,1003883,40.0
2021-03,1003915,36.0
2021-03,1003916,48.0
2021-03,1003934,638.0
2021-03,1004086,5.0
2021-03,1004126,116.0
2021-03,1004132,0.0
2021-03,1004134,70.0
2021-03,1004146,120.0
2021-03,1004147,60.0
2021-03,1004157,320.0
2021-03,1004158,0.0
2021-03,1004159,2050.0
2021-03,1007270,0.0
2021-03,1007307,26.0
2021-03,1007309,0.0
2021-03,1007310,0.0
2021-03,1008505,2980.0
2021-03,1010975,360.0
2021-03,1010976,460.0
2021-03,1012304,130.0
2021-03,1012308,80.0
2021-03,1016231,2000.0
2021-03,1017862,360.0
2021-03,1018434,3820.0
2021-03,1018660,22.5
2021-03,1018661,0.0
2021-03,1018662,0.0
2021-03,1019983,5.0
2021-03,1030868,16608.0
2021-03,1030869,7344.0
2021-03,1030870,5592.0
2021-03,1030871,240.0
2021-03,1031806,300.0
2021-03,1032664,10.4
2021-03,1032673,24.0
2021-03,1041317,800.0
2021-03,1041591,40.0
2021-03,1041779,60.0
2021-03,1041780,20.0
2021-03,1041781,0.0
2021-03,1041782,10.0
2021-03,1041787,0.0
2021-03,1041789,0.0
2021-03,1041791,0.0
2021-03,1042914,0.0
2021-03,1044660,11856.0
2021-03,1048887,0.0
2021-03,1049461,20.0
2021-03,1049564,30.0
2021-03,1049565,8.0
2021-03,1049832,120.0
2021-03,1049834,405.0
2021-03,1049835,65.0
2021-03,3001603,15425.0
2021-03,3002511,50.0
2021-03,3009595,10012.5
2021-03,3010861,9.0
2021-03,3011491,5000.0
2021-03,3014380,3600.0
2021-03,3014381,1140.0
2021-03,3017624,4400.0
2021-03,3019452,51156.0
2021-03,3024247,0.0
2021-03,3024585,4000.0
2021-03,1003831,15.0
2021-03,1003856,0.0
2021-03,1003861,30.0
2021-03,1003863,180.0
2021-03,1003865,40.0
2021-03,1003866,230.0
2021-03,1003870,250.0
2021-03,1003872,787.5
2021-03,1003874,18.0
2021-03,1003875,1562.5
2021-03,1003883,60.0
2021-03,1003915,36.8
2021-03,1003916,57.6
2021-03,1003934,694.0
2021-03,1004126,11.0
2021-03,1004132,0.0
2021-03,1004135,0.0
2021-03,1004146,180.0
2021-03,1004147,500.0
2021-03,1004157,305.0
2021-03,1004158,0.0
2021-03,1004159,80.0
2021-03,1007307,97.0
2021-03,1007308,0.0
2021-03,1007309,0.0
2021-03,1007310,40.0
2021-03,1008505,1600.0
2021-03,1010975,260.0
2021-03,1010976,400.0
2021-03,1012304,60.0
2021-03,1012308,80.0
2021-03,1012721,0.0
2021-03,1016231,2900.0
2021-03,1017862,360.0
2021-03,1018434,560.0
2021-03,1018660,47.25
2021-03,1018661,0.0
2021-03,1018662,0.0
2021-03,1019983,0.0
2021-03,1030868,6840.0
2021-03,1030869,3744.0
2021-03,1030870,1944.0
2021-03,1031806,96.0
2021-03,1032665,0.0
2021-03,1032673,9.0
2021-03,1041591,60.0
2021-03,1041779,40.0
2021-03,1041780,40.0
2021-03,1041782,380.0
2021-03,1041787,0.0
2021-03,1041788,0.0
2021-03,1041789,0.0
2021-03,1041799,0.0
2021-03,1042914,0.0
2021-03,1044660,3384.0
2021-03,1048886,0.0
2021-03,1049461,48.0
2021-03,1049564,50.0
2021-03,1049565,46.0
2021-03,1049835,85.0
2021-03,3001601,19125.0
2021-03,3001603,3000.0
2021-03,3014380,2400.0
2021-03,3014381,200.0
2021-03,3017624,2400.0
2021-03,3019451,7940.0
2021-03,3019452,47686.0
2021-03,3024247,350.0
2021-03,3024585,2600.0
2021-03,1003831,35.0
2021-03,1003856,55.0
2021-03,1003863,120.0
2021-03,1003865,1065.0
2021-03,1003866,80.0
2021-03,1003870,150.0
2021-03,1003872,137.5
2021-03,1003874,45.0
2021-03,1003875,987.5
2021-03,1003883,80.0
2021-03,1003915,96.0
2021-03,1003916,24.0
2021-03,1003934,1858.0
2021-03,1004086,0.0
2021-03,1004126,22.0
2021-03,1004132,0.0
2021-03,1004134,30.0
2021-03,1004135,0.0
2021-03,1004146,280.0
2021-03,1004147,50.0
2021-03,1004157,150.0
2021-03,1004158,0.0
2021-03,1004159,60.0
2021-03,1007270,0.0
2021-03,1007307,24.0
2021-03,1007309,800.0
2021-03,1007310,110.0
2021-03,1008218,24.0
2021-03,1008505,2660.0
2021-03,1010975,200.0
2021-03,1010976,260.0
2021-03,1012304,120.0
2021-03,1016231,2600.0
2021-03,1016242,960.0
2021-03,1017862,360.0
2021-03,1018434,1940.0
2021-03,1018660,310.95
2021-03,1018661,0.0
2021-03,1018662,0.0
2021-03,1019983,0.0
2021-03,1030868,144.0
2021-03,1030869,6000.0
2021-03,1030870,1080.0
2021-03,1030871,24.0
2021-03,1031806,324.0
2021-03,1032664,32.5
2021-03,1032665,1.3
2021-03,1032673,24.0
2021-03,1032719,0.0
2021-03,1041779,115.0
2021-03,1041780,80.0
2021-03,1041782,140.0
2021-03,1041787,0.0
2021-03,1041788,0.0
2021-03,1041789,0.0
2021-03,1041791,0.0
2021-03,1041799,0.0
2021-03,1041807,0.0
2021-03,1044660,600.0
2021-03,1049461,118.0
2021-03,1049564,58.0
2021-03,1049565,59.0
2021-03,1049832,525.0
2021-03,1049834,85.0
2021-03,1049835,60.0
2021-03,3001601,11250.0
2021-03,3001603,5050.0
2021-03,3014380,2400.0
2021-03,3014381,3240.0
2021-03,3017624,2800.0
2021-03,3019451,7551.0
2021-03,3019452,50596.0
2021-03,3021522,3120.0
2021-03,3024585,5400.0
2021-03,1003831,15.0
2021-03,1003863,260.0
2021-03,1003865,10.0
2021-03,1003866,250.0
2021-03,1003870,100.0
2021-03,1003874,54.0
2021-03,1003875,625.0
2021-03,1003883,200.0
2021-03,1003915,0.8
2021-03,1003916,24.0
2021-03,1003934,157.0
2021-03,1004126,40.0
2021-03,1004132,0.0
2021-03,1004146,180.0
2021-03,1004147,36.0
2021-03,1004157,170.0
2021-03,1004158,0.0
2021-03,1004159,2020.0
2021-03,1007307,30.0
2021-03,1007308,252.0
2021-03,1007309,800.0
2021-03,1007310,0.0
2021-03,1008505,940.0
2021-03,1010975,280.0
2021-03,1010976,340.0
2021-03,1012308,40.0
2021-03,1015578,0.0
2021-03,1016231,2900.0
2021-03,1016242,-24.0
2021-03,1017862,360.0
2021-03,1018434,920.0
2021-03,1018660,103.05
2021-03,1018661,20.0
2021-03,1018662,0.0
2021-03,1019983,0.0
2021-03,1030868,792.0
2021-03,1030869,3840.0
2021-03,1030870,456.0
2021-03,1030871,144.0
2021-03,1032664,31.2
2021-03,1032665,0.0
2021-03,1032673,18.0
2021-03,1041591,40.0
2021-03,1041779,50.0
2021-03,1041788,0.0
2021-03,1041789,0.0
2021-03,1041795,0.0
2021-03,1041799,0.0
2021-03,1041807,0.0
2021-03,1044660,5424.0
2021-03,1048887,0.0
2021-03,1049461,4.0
2021-03,1049564,6.0
2021-03,1049565,18.0
2021-03,1049832,0.0
2021-03,1049834,0.0
2021-03,1049835,55.0
2021-03,3001603,-75.0
2021-03,3002511,100.0
2021-03,3011491,11360.0
2021-03,3014380,2000.0
2021-03,3014381,300.0
2021-03,3019451,7970.0
2021-03,3019452,38914.0
2021-03,3024585,4000.0
2021-03,1003861,40.0
2021-03,1003863,120.0
2021-03,1003865,110.0
2021-03,1003866,55.0
2021-03,1003872,250.0
2021-03,1003874,36.0
2021-03,1003875,112.5
2021-03,1003883,20.0
2021-03,1003915,0.0
2021-03,1003916,48.0
2021-03,1003934,302.0
2021-03,1004086,10.0
2021-03,1004126,1.0
2021-03,1004132,0.0
2021-03,1004134,30.0
2021-03,1004135,0.0
2021-03,1004146,24.0
2021-03,1004147,160.0
2021-03,1004157,55.0
2021-03,1004158,0.0
2021-03,1004159,30.0
2021-03,1007307,0.0
2021-03,1007308,0.0
2021-03,1007309,0.0
2021-03,1007310,200.0
2021-03,1008505,1600.0
2021-03,1010975,20.0
2021-03,1010976,300.0
2021-03,1012304,80.0
2021-03,1012721,0.0
2021-03,1017862,480.0
2021-03,1018660,0.0
2021-03,1018661,5.0
2021-03,1018662,0.0
2021-03,1019983,0.0
2021-03,1030868,5232.0
2021-03,1030869,120.0
2021-03,1030870,1272.0
2021-03,1030871,216.0
2021-03,1031806,180.0
2021-03,1032664,10.4
2021-03,1032665,0.0
2021-03,1041782,0.0
2021-03,1041788,0.0
2021-03,1041799,0.0
2021-03,1041807,0.0
2021-03,1042914,0.0
2021-03,1048886,6.0
2021-03,1048887,10.0
2021-03,1049565,2.0
2021-03,3001603,500.0
2021-03,3002511,10.0
2021-03,3017186,1000.0
2021-03,3017353,300.0
2021-03,3017624,600.0
2021-03,3019452,22136.0
2021-03,3024585,2600.0
2021-04,1003915,0.0
2021-04,1004147,0.0
2021-04,1004158,0.0
2021-04,1007309,0.0
2021-04,1018661,0.0
2021-04,1049461,0.0
2021-04,1003831,15.0
2021-04,1003856,0.0
2021-04,1003861,110.0
2021-04,1003863,760.0
2021-04,1003865,270.0
2021-04,1003866,40.0
2021-04,1003872,100.0
2021-04,1003874,0.0
2021-04,1003875,1525.0
2021-04,1003883,20.0
2021-04,1003915,96.0
2021-04,1003916,36.0
2021-04,1003934,796.0
2021-04,1004126,80.0
2021-04,1004132,134.0
2021-04,1004134,70.0
2021-04,1004146,150.0
2021-04,1004147,60.0
2021-04,1004157,360.0
2021-04,1004158,0.0
2021-04,1004159,2060.0
2021-04,1007307,153.0
2021-04,1007308,252.0
2021-04,1007309,1348.0
2021-04,1007310,10.0
2021-04,1008505,2100.0
2021-04,1010975,140.0
2021-04,1010976,200.0
2021-04,1012304,1070.0
2021-04,1012308,60.0
2021-04,1012721,2.0
2021-04,1015882,50.0
2021-04,1016231,1000.0
2021-04,1017862,480.0
2021-04,1018434,2300.0
2021-04,1018660,189.0
2021-04,1018661,0.0
2021-04,1018662,0.0
2021-04,1019983,0.0
2021-04,1030868,24360.0
2021-04,1030869,7080.0
2021-04,1030870,3744.0
2021-04,1030871,576.0
2021-04,1031806,252.0
2021-04,1032664,10.4
2021-04,1032665,0.0
2021-04,1041317,1200.0
2021-04,1041591,20.0
2021-04,1041779,20.0
2021-04,1041780,20.0
2021-04,1041782,20.0
2021-04,1041787,0.0
2021-04,1041788,0.0
2021-04,1041789,0.0
2021-04,1041791,0.0
2021-04,1041807,0.0
2021-04,1044660,4800.0
2021-04,1048886,0.0
